generation,genome_id,fitness,diversity,agreement,num_nodes,num_connections
2,394,0.008322358131408691,0.008322358131408691,0.94921875,1,2
2,395,0.06287091923877598,0.1685335636138916,0.44921875,1,4
2,396,0.0396808385848999,0.0396808385848999,0.734375,1,3
2,397,0.03580893157050015,0.20147442817687988,0.37109375,1,3
2,398,0.04433161020278931,0.04433161020278931,0.70703125,1,2
2,399,0.0,0.2640705108642578,0.2734375,1,4
2,400,0.03553134202957153,0.03553134202957153,0.73828125,1,4
2,401,0.03631997108459473,0.03631997108459473,0.73828125,1,3
2,402,0.019629597663879395,0.019629597663879395,0.79296875,2,5
2,403,0.043079769588075585,0.043164074420928955,0.69921875,2,6
2,404,0.06435376044828446,0.14909106492996216,0.47265625,1,4
2,405,0.01701909303665161,0.01701909303665161,0.8671875,1,3
2,406,0.0,0.2423965334892273,0.28515625,1,3
2,407,0.04727435111999512,0.04727435111999512,0.7421875,1,3
2,408,0.04215806722640991,0.04215806722640991,0.7734375,1,4
2,409,0.007534503936767578,0.007534503936767578,0.90234375,1,3
2,410,0.055495262145996094,0.055495262145996094,0.7109375,1,2
2,411,0.07397618517279626,0.14239025115966797,0.5078125,2,4
2,412,0.05565446894615889,0.1769881248474121,0.42578125,1,2
2,413,0.011607050895690918,0.011607050895690918,0.85546875,1,4
2,414,0.0666910093277693,0.0792245864868164,0.63671875,1,2
2,415,0.00650334358215332,0.00650334358215332,0.91015625,1,4
2,416,0.0685948703903705,0.1838773488998413,0.44921875,2,4
2,417,0.00019890069961547852,0.00019890069961547852,1.0,2,4
2,418,0.057005192385986454,0.057681143283843994,0.6953125,1,3
2,419,0.03262925148010254,0.03262925148010254,0.8046875,1,3
2,420,0.06185977393761278,0.06796610355377197,0.6640625,2,5
2,421,0.015746830031275756,0.2239549160003662,0.328125,1,3
2,422,0.026394963264465332,0.026394963264465332,0.78125,2,2
2,423,0.0,0.2444118857383728,0.2109375,1,4
2,424,0.0351870059967041,0.0351870059967041,0.734375,2,4
2,425,0.04664918070193381,0.18232351541519165,0.40234375,3,5
